44;Loire-Atlantique;;1946;516;1016;733
44;Loire-Atlantique;;1655;524;893;618
44;Loire-Atlantique;;874;276;451;370
44;Loire-Atlantique;;4748;1249;3073;1261
44;Loire-Atlantique;;815;202;538;193
44;Loire-Atlantique;;2119;604;1089;871
44;Loire-Atlantique;;23215;9517;15728;5236
44;Loire-Atlantique;;2905;690;1652;975
44;Loire-Atlantique;;1328;389;691;511
44;Loire-Atlantique;;1467;330;929;405
44;Loire-Atlantique;;3465;1055;2068;1023
44;Loire-Atlantique;;4615;1274;3065;1190
44;Loire-Atlantique;;1317;239;789;392
44;Loire-Atlantique;;9065;2271;6255;2070
44;Loire-Atlantique;;1232;328;733;375
44;Loire-Atlantique;;1329;355;691;530
44;Loire-Atlantique;;3084;771;1643;1124
44;Loire-Atlantique;;2036;640;957;848
44;Loire-Atlantique;;1631;478;938;522
44;Loire-Atlantique;;3245;765;1833;1087
44;Loire-Atlantique;;3683;1211;1836;1563
44;Loire-Atlantique;;3912;1030;2256;1334
44;Loire-Atlantique;;1773;496;897;730
44;Loire-Atlantique;;35597;15755;21618;10204
44;Loire-Atlantique;;1880;695;1025;682
44;Loire-Atlantique;;4204;1039;2444;1356
44;Loire-Atlantique;;2714;787;1409;1034
44;Loire-Atlantique;;5593;1453;3228;1909
44;Loire-Atlantique;;1391;374;615;576
44;Loire-Atlantique;;15823;5064;11332;3101
44;Loire-Atlantique;;1607;434;740;673
44;Loire-Atlantique;;788;269;388;331
44;Loire-Atlantique;;5337;1177;3669;1293
44;Loire-Atlantique;;5074;1634;3153;1427
44;Loire-Atlantique;;898;331;418;377
44;Loire-Atlantique;;936;343;473;378
44;Loire-Atlantique;;5261;1397;3303;1464
44;Loire-Atlantique;;1156;412;612;445
44;Loire-Atlantique;;5135;1137;3684;999
44;Loire-Atlantique;;1005;331;561;349
44;Loire-Atlantique;;1131;299;637;395
44;Loire-Atlantique;;6139;1644;4274;1388
44;Loire-Atlantique;;1452;404;812;498
44;Loire-Atlantique;;899;260;474;359
44;Loire-Atlantique;;577;137;287;218
44;Loire-Atlantique;;486;132;258;176
44;Loire-Atlantique;;6346;1568;4276;1517
44;Loire-Atlantique;;4158;1607;1923;1790
44;Loire-Atlantique;;3663;1116;2166;1160
44;Loire-Atlantique;;5604;1443;3553;1552
44;Loire-Atlantique;;4332;1218;2403;1548
44;Loire-Atlantique;;1127;342;587;420
44;Loire-Atlantique;;16238;4043;11423;3459
44;Loire-Atlantique;;2409;768;1387;781
44;Loire-Atlantique;;4032;893;2714;982
44;Loire-Atlantique;;431;92;204;189
44;Loire-Atlantique;;986;281;479;404
44;Loire-Atlantique;;815;215;456;271
44;Loire-Atlantique;;730;190;438;248
44;Loire-Atlantique;;2187;660;1325;665
44;Loire-Atlantique;;924;319;509;305
45;Loiret;;6461;2423;3356;2604
45;Loiret;;812;188;480;265
45;Loiret;;929;275;440;428
45;Loiret;;583;177;278;274
45;Loiret;;145;30;70;54
45;Loiret;;439;110;253;153
45;Loiret;;621;163;311;249
45;Loiret;;1218;415;682;428
45;Loiret;;265;53;124;123
45;Loiret;;4055;1593;2231;1452
45;Loiret;;1372;307;808;460
45;Loiret;;211;56;117;79
45;Loiret;;684;140;400;199
45;Loiret;;2662;1196;1258;1174
45;Loiret;;792;203;365;363
45;Loiret;;112;31;54;52
45;Loiret;;2240;608;1184;867
45;Loiret;;4402;2967;2315;1697
45;Loiret;;863;226;486;318
45;Loiret;;5213;1822;3017;1742
45;Loiret;;149;31;75;62
45;Loiret;;347;94;170;156
45;Loiret;;4406;1319;2335;1743
45;Loiret;;157;35;90;56
45;Loiret;;4928;1398;3017;1523
45;Loiret;;151;41;71;65
45;Loiret;;2203;552;1198;773
45;Loiret;;376;61;267;80
45;Loiret;;175;44;92;77
45;Loiret;;256;59;123;111
45;Loiret;;67;8;36;26
45;Loiret;;152;34;79;60
